:ID,:LABEL,bel:string,involved_genes:string,involved_other:string,species:float
12376,Translocation,"tloc(p(CONSO:""CONSO00053"",pmod(Ph,S,396),pmod(Ph,S,404)),fromLoc(MESH:""Extracellular Space""),toLoc(GO:""lysosome""))",CONSO00053,,
12377,Translocation,"tloc(a(CHEBI:""sodium(1+)""),fromLoc(MESH:""Extracellular Space""),toLoc(MESH:""Intracellular Space""))",,sodium(1+),
12378,Translocation,"tloc(a(MESH:""T-Lymphocytes""),fromLoc(MESH:""Peripheral Nervous System""),toLoc(MESH:""Central Nervous System""))",,T-Lymphocytes,
12379,Translocation,"tloc(p(HGNC:""TFE3""),fromLoc(GO:""cytoplasm""),toLoc(GO:""nucleus""))",TFE3,,9606.0
12380,Translocation,"tloc(a(CONSO:""Tau fibrils""),fromLoc(GO:""extracellular region""),toLoc(GO:""intracellular""))",,Tau fibrils,
12381,Translocation,"tloc(a(CHEBI:""glutamate(2-)""),fromLoc(GO:""intracellular""),toLoc(GO:""extracellular region""))",,glutamate(2-),
12382,Translocation,"tloc(p(HGNC:""MAPT""),fromLoc(GO:""cytosol""),toLoc(GO:""lysosome""))",MAPT,,9606.0
12383,Translocation,"tloc(p(MESH:""Proteins"",pmod(CONSO:""misfolded"")),fromLoc(GO:""endoplasmic reticulum""),toLoc(GO:""cytoplasm""))",Proteins,,
12384,Translocation,"tloc(p(HGNC:""APP"",frag(""672_713"")),fromLoc(MESHCS:""COP-Coated Vesicles""),toLoc(MESHCS:""Lysosomes""))",APP,,9606.0
12385,Translocation,"tloc(p(MGI:""Mapt""),fromLoc(GO:""cytoplasm""),toLoc(GO:""membrane raft""))",Mapt,,10090.0
12386,Translocation,"tloc(p(HGNC:""MAPT""),fromLoc(GO:""axon""),toLoc(GO:""somatodendritic compartment""))",MAPT,,9606.0
12387,Translocation,"tloc(p(HGNC:""CHRNA7""),fromLoc(GO:""cell surface""),toLoc(GO:""endosome""))",CHRNA7,,9606.0
12388,Translocation,"tloc(a(CHEBI:""calcium cation""),fromLoc(GO:""endoplasmic reticulum""),toLoc(GO:""cytoplasm""))",,calcium cation,
12389,Translocation,"tloc(a(MESH:""Leukocytes""),fromLoc(GO:""extracellular region""),toLoc(MESH:""Spinal Cord""))",,Leukocytes,
12390,Translocation,"tloc(p(MGI:""Mapt""),fromLoc(GO:""extracellular region""),toLoc(GO:""intracellular""))",Mapt,,10090.0
12391,Translocation,"tloc(complex(p(HGNC:""IRF3""),p(HGNC:""IRF3"")),fromLoc(MESHA:""Cytoplasm""),toLoc(MESHA:""Cell Nucleus""))",IRF3,,9606.0
12392,Translocation,"tloc(a(CONSO:""amyloid-beta derived diffusible ligands""),fromLoc(MESH:""Brain""),toLoc(MESH:""Extracellular Fluid""))",,amyloid-beta derived diffusible ligands,
12393,Translocation,"tloc(p(HGNC:""CHCHD10""),fromLoc(GO:""mitochondrion""),toLoc(GO:""nucleus""))",CHCHD10,,9606.0
12394,Translocation,"tloc(a(CHEBI:""macromolecule""),fromLoc(MESH:""Cerebrospinal Fluid""),toLoc(MESH:""Lymph Nodes""))",,macromolecule,
12395,Translocation,"tloc(a(MESHC:""SOD1 G93A protein""),fromLoc(GOCC:""external side of plasma membrane""),toLoc(GOCC:""cytoplasm""))",,SOD1 G93A protein,
12396,Translocation,"tloc(p(HGNC:""BACE1""),fromLoc(MESHCS:""Cell Membrane""),toLoc(MESHCS:""Lysosomes""))",BACE1,,9606.0
12397,Translocation,"tloc(a(CHEBI:""amyloid-beta polypeptide 42""),fromLoc(MESH:""Brain""),toLoc(MESH:""Plasma""))",,amyloid-beta polypeptide 42,
12398,Translocation,"tloc(a(CHEBI:""sodium(1+)""),fromLoc(MESH:""Intracellular Space""),toLoc(MESH:""Extracellular Space""))",,sodium(1+),
12399,Translocation,"tloc(a(MESH:""T-Lymphocytes""),fromLoc(MESH:""Lymph Nodes""),toLoc(MESH:""Central Nervous System""))",,T-Lymphocytes,
12400,Translocation,"tloc(p(HGNC:""CYP46A1""),fromLoc(MESHCS:""Intracellular Space""),toLoc(MESHCS:""Cell Membrane""))",CYP46A1,,9606.0
12401,Translocation,"tloc(a(CONSO:""Tau fibrils""),fromLoc(MESH:""Extracellular Space""),toLoc(MESH:""Intracellular Space""))",,Tau fibrils,
12402,Translocation,"tloc(a(CHEBI:""gamma-aminobutyric acid""),fromLoc(GO:""intracellular""),toLoc(GO:""extracellular region""))",,gamma-aminobutyric acid,
12403,Translocation,"tloc(p(HGNC:""TFEB""),fromLoc(GO:""cytosol""),toLoc(GO:""nucleus""))",TFEB,,9606.0
12404,Translocation,"tloc(a(BRCO:""Microglia""),fromLoc(MESHCS:""Bone Marrow Cells""),toLoc(BRCO:""Brain""))",,Microglia,
12405,Translocation,"tloc(p(MGI:""Mapt""),fromLoc(GO:""axon""),toLoc(GO:""somatodendritic compartment""))",Mapt,,10090.0
12406,Translocation,"tloc(a(CHEBI:""potassium(1+)""),fromLoc(MESH:""Intracellular Space""),toLoc(MESH:""Extracellular Space""))",,potassium(1+),
12407,Translocation,"tloc(p(HGNC:""MAPT""),fromLoc(GO:""neuron part""),toLoc(GO:""neuron part""))",MAPT,,9606.0
12408,Translocation,"tloc(a(CHEBI:""calcium(2+)""),fromLoc(MESH:""Extracellular Space""),toLoc(MESH:""Cytoplasm""))",,calcium(2+),
12409,Translocation,"tloc(a(MESH:""Proteins""),fromLoc(GO:""cytoplasm""),toLoc(GO:""multivesicular body""))",,Proteins,
12410,Translocation,"tloc(a(CHEBI:""cystine""),fromLoc(GO:""extracellular region""),toLoc(GO:""intracellular""))",,cystine,
12411,Translocation,"tloc(complex(p(HGNC:""APP"",frag(""672_713"")),p(HGNC:""LRP1"")),fromLoc(MESHCS:""Cell Membrane""),toLoc(MESHCS:""Endosomes""))",APP;LRP1,,9606.0
12412,Translocation,"tloc(p(HGNC:""ATM""),fromLoc(MESHA:""Cell Nucleus""),toLoc(MESHA:""Cytoplasm""))",ATM,,9606.0
12413,Translocation,"tloc(a(CONSO:""amyloid-beta derived diffusible ligands""),fromLoc(MESH:""Cerebrospinal Fluid""),toLoc(MESH:""Cardiovascular System""))",,amyloid-beta derived diffusible ligands,
12414,Translocation,"tloc(p(HGNC:""TFEB""),fromLoc(MESH:""Cytoplasm""),toLoc(MESH:""Cell Nucleus""))",TFEB,,9606.0
12415,Translocation,"tloc(a(CHEBI:""macromolecule""),fromLoc(GO:""extracellular space""),toLoc(MESH:""Intracellular Space""))",,macromolecule,
12416,Translocation,"tloc(a(CHEBI:""HPV-16""),fromLoc(GOCC:""external side of plasma membrane""),toLoc(GOCC:""cytoplasm""))",,HPV-16,
12417,Translocation,"tloc(p(HGNC:""APP""),fromLoc(MESHCS:""Cell Surface Extensions""),toLoc(MESHCS:""Cell Membrane Structures""))",APP,,9606.0
12418,Translocation,"tloc(a(CHEBI:""amyloid-beta""),fromLoc(MESH:""Brain""),toLoc(GO:""extracellular region""))",,amyloid-beta,
12419,Translocation,"tloc(p(MGI:""Mapt""),fromLoc(MESH:""Extracellular Space""),toLoc(MESH:""Neurons""))",Mapt,,10090.0
12420,Translocation,"tloc(a(CHEBI:""potassium(1+)""),fromLoc(MESH:""Extracellular Space""),toLoc(MESH:""Intracellular Space""))",,potassium(1+),
12421,Translocation,"tloc(a(CHEBI:""2 L-glutamate""),fromLoc(MESH:""Astrocytes""),toLoc(MESH:""Synapses""))",,2 L-glutamate,
12422,Translocation,"tloc(p(HGNC:""APP""),fromLoc(GO:""cell surface""),toLoc(GO:""endocytic vesicle""))",APP,,9606.0
12423,Translocation,"tloc(a(CHEBI:""amyloid-beta""),fromLoc(GO:""extracellular region""),toLoc(GO:""intracellular""))",,amyloid-beta,
12424,Translocation,"tloc(p(MESH:""Proteins"",pmod(ubiquitination)),fromLoc(GO:""cytoplasm""),toLoc(GO:""lysosome""))",Proteins,,
12425,Translocation,"tloc(complex(p(FPLX:""NFkappaB""),p(FPLX:""NFkappaB"")),fromLoc(MESH:""Cytosol""),toLoc(MESH:""Cell Nucleus""))",NFkappaB,,
12426,Translocation,"tloc(a(CHEBI:""dopamine""),fromLoc(GO:""intracellular""),toLoc(GO:""extracellular region""))",,dopamine,
12427,Translocation,"tloc(complex(GO:""gamma-secretase complex""),fromLoc(GO:""extracellular space""),toLoc(GO:""intracellular""))",,gamma-secretase complex,
12428,Translocation,"tloc(p(HGNC:""SNCA""),fromLoc(GO:""intracellular""),toLoc(GO:""extracellular space""))",SNCA,,9606.0
12429,Translocation,"tloc(p(HGNC:""SLC2A4""),fromLoc(MESHCS:""Intracellular Space""),toLoc(MESHCS:""Cell Membrane""))",SLC2A4,,9606.0
12430,Translocation,"tloc(p(HGNC:""TARDBP"",pmod(Ph)),fromLoc(GO:""nucleus""),toLoc(GO:""cytoplasm""))",TARDBP,,9606.0
12431,Translocation,"tloc(a(MESH:""Sodium""),fromLoc(GO:""extracellular region""),toLoc(GO:""intracellular""))",,Sodium,
12432,Translocation,"tloc(a(MESH:""Cathepsins""),fromLoc(GO:""trans-Golgi network""),toLoc(GO:""multivesicular body""))",,Cathepsins,
12433,Translocation,"tloc(p(MGI:""Pcm1""),fromLoc(GO:""Golgi apparatus""),toLoc(GO:""plasma membrane""))",Pcm1,,10090.0
12434,Translocation,"tloc(p(HGNC:""APP"",frag(""672_713"")),fromLoc(HP:""brain""),toLoc(HP:""blood""))",APP,,9606.0
12435,Translocation,"tloc(complex(SCOMP:""MHC Class II Complex""),fromLoc(MESHA:""Cytoplasm""),toLoc(MESHA:""Cell Membrane""))",,MHC Class II Complex,
12436,Translocation,"tloc(a(CONSO:""amyloid-beta derived diffusible ligands""),fromLoc(MESH:""Cerebrospinal Fluid""),toLoc(MESH:""Lymphatic System""))",,amyloid-beta derived diffusible ligands,
12437,Translocation,"tloc(a(CHEBI:""calcium(2+)""),fromLoc(MESH:""Lysosomes""),toLoc(MESH:""Cytoplasm""))",,calcium(2+),
12438,Translocation,"tloc(p(HGNC:""SNCA"",var(""?"")),fromLoc(GO:""cytoplasm""),toLoc(GO:""lysosomal lumen""))",SNCA,,9606.0
12439,Translocation,"tloc(a(CHEBI:""gadolinium atom""),fromLoc(GO:""extracellular space""),toLoc(MESH:""Cerebrospinal Fluid""))",,gadolinium atom,
12440,Translocation,"tloc(a(PUBCHEM:""9832404""),fromLoc(GO:""extracellular region""),toLoc(MESH:""Brain""))",,9832404,
12441,Translocation,"tloc(p(HGNC:""SORL1""),fromLoc(MESHCS:""Endosomes""),toLoc(MESHCS:""trans-Golgi Network""))",SORL1,,9606.0
12442,Translocation,"tloc(p(MGI:""Mapt"",var(""p.Pro301Leu"")),fromLoc(MESH:""Extracellular Space""),toLoc(GO:""lysosome""))",Mapt,,10090.0
12443,Translocation,"tloc(p(HGNC:""HIF1A""),fromLoc(GO:""cytoplasm""),toLoc(GO:""nucleus""))",HIF1A,,9606.0
12444,Translocation,"tloc(p(HGNC:""ATF6""),fromLoc(GO:""endoplasmic reticulum membrane""),toLoc(GO:""Golgi apparatus""))",ATF6,,9606.0
12445,Translocation,"tloc(p(MESH:""Mitochondria""),fromLoc(GO:""cell body""),toLoc(GO:""axon""))",Mitochondria,,
12446,Translocation,"tloc(p(MESH:""Receptors, N-Methyl-D-Aspartate""),fromLoc(GO:""cell surface""),toLoc(GO:""cytosol""))","Receptors, N-Methyl-D-Aspartate",,
12447,Translocation,"tloc(a(CHEBI:""copper(1+)""),fromLoc(HP:""brain""),toLoc(HP:""cerebrospinal fluid""))",,copper(1+),
12448,Translocation,"tloc(a(MESH:""Lysosomes""),fromLoc(GO:""extracellular space""),toLoc(GO:""cell""))",,Lysosomes,
12449,Translocation,"tloc(p(HGNC:""MAPT""),fromLoc(GO:""extracellular region""),toLoc(GO:""intracellular""))",MAPT,,9606.0
12450,Translocation,"tloc(a(CHEBI:""serotonin""),fromLoc(GO:""intracellular""),toLoc(GO:""extracellular region""))",,serotonin,
12451,Translocation,"tloc(a(CHEBI:""amyloid-beta""),fromLoc(MESH:""Endothelial Cells""),toLoc(MESH:""Blood""))",,amyloid-beta,
12452,Translocation,"tloc(p(HGNC:""ATF6""),fromLoc(GO:""endoplasmic reticulum""),toLoc(GO:""Golgi apparatus""))",ATF6,,9606.0
12453,Translocation,"tloc(p(HGNC:""SLC2A8""),fromLoc(MESHCS:""Intracellular Space""),toLoc(MESHCS:""Cell Membrane""))",SLC2A8,,9606.0
12454,Translocation,"tloc(a(CHEBI:""cholesterol""),fromLoc(MESHCS:""Cell Membrane""),toLoc(MESHCS:""Extracellular Space""))",,cholesterol,
12455,Translocation,"tloc(p(HGNC:""MAPT""),fromLoc(GO:""cell""),toLoc(GO:""cell""))",MAPT,,9606.0
12456,Translocation,"tloc(a(CHEBI:""calcium cation""),fromLoc(GO:""extracellular region""),toLoc(GO:""intracellular""))",,calcium cation,
12457,Translocation,"tloc(a(MESH:""Proteins""),fromLoc(GO:""cytosol""),toLoc(GO:""lysosomal lumen""))",,Proteins,
12458,Translocation,"tloc(a(CHEBI:""D-glutamate residue""),fromLoc(GO:""cytoplasm""),toLoc(GO:""extracellular space""))",,D-glutamate residue,
12459,Translocation,"tloc(a(CHEBI:""quinine""),fromLoc(GO:""extracellular space""),toLoc(GO:""intracellular""))",,quinine,
12460,Translocation,"tloc(a(CHEBI:""calcium ion""),fromLoc(GOCC:""extracellular space""),toLoc(GOCC:""cytoplasm""))",,calcium ion,
12461,Translocation,"tloc(a(CHEBI:""amyloid-beta""),fromLoc(MESH:""Brain""),toLoc(MESH:""Blood""))",,amyloid-beta,
12462,Translocation,"tloc(a(GO:""cytoplasm""),fromLoc(GO:""intracellular""),toLoc(GO:""lysosome""))",,cytoplasm,
12463,Translocation,"tloc(p(HGNC:""RELA""),fromLoc(MESHCS:""Cytosol""),toLoc(MESHCS:""Cell Nucleus""))",RELA,,9606.0
12464,Translocation,"tloc(a(PUBCHEM:""9832404""),fromLoc(GO:""extracellular region""),toLoc(MESH:""Cell Body""))",,9832404,
12465,Translocation,"tloc(p(HGNC:""APP""),fromLoc(MESHCS:""Endosomes""),toLoc(MESHCS:""trans-Golgi Network""))",APP,,9606.0
12466,Translocation,"tloc(a(CHEBI:""water""),fromLoc(GO:""extracellular region""),toLoc(MESH:""Cerebrospinal Fluid""))",,water,
12467,Translocation,"tloc(p(HGNC:""MAPT"",var(""p.Pro301Ser"")),fromLoc(GO:""extracellular region""),toLoc(MESH:""Neurons""))",MAPT,,9606.0
12468,Translocation,"tloc(p(HGNC:""APP""),fromLoc(GO:""Golgi apparatus""),toLoc(GO:""cell surface""))",APP,,9606.0
12469,Translocation,"tloc(a(CHEBI:""dopamine""),fromLoc(MESH:""Nerve Endings""),toLoc(MESH:""Limbic System""))",,dopamine,
12470,Translocation,"tloc(p(HGNC:""CTNNB1""),fromLoc(GO:""cytoplasm""),toLoc(GO:""nucleus""))",CTNNB1,,9606.0
12471,Translocation,"tloc(p(HGNC:""APP""),fromLoc(MESHCS:""Cell Membrane""),toLoc(MESHCS:""Endosomes""))",APP,,9606.0
12472,Translocation,"tloc(a(MESH:""Lysosomes""),fromLoc(GO:""cell""),toLoc(GO:""extracellular space""))",,Lysosomes,
12473,Translocation,"tloc(a(CONSO:""Tau aggregates""),fromLoc(MESH:""Neurons""),toLoc(MESH:""Neurons""))",,Tau aggregates,
12474,Translocation,"tloc(a(CHEBI:""noradrenaline""),fromLoc(GO:""intracellular""),toLoc(GO:""extracellular region""))",,noradrenaline,
12475,Translocation,"tloc(complex(GO:""SNARE complex""),fromLoc(GO:""extracellular space""),toLoc(GO:""intracellular""))",,SNARE complex,
12476,Translocation,"tloc(p(HGNC:""MAPT"",pmod(CONSO:""misfolded"")),fromLoc(GO:""cytoplasm""),toLoc(MESH:""Neurons""))",MAPT,,9606.0
12477,Translocation,"tloc(p(MGI:""App""),fromLoc(MESHCS:""Cell Surface Extensions""),toLoc(MESHCS:""Endosomes""))",App,,10090.0
12478,Translocation,"tloc(p(HGNC:""BACE2""),fromLoc(MESHCS:""Cell Surface Extensions""),toLoc(MESHCS:""Endosomes""))",BACE2,,9606.0
12479,Translocation,"tloc(a(CONSO:""Tau aggregates""),fromLoc(GO:""endosome""),toLoc(GO:""lysosome""))",,Tau aggregates,
12480,Translocation,"tloc(a(CHEBI:""potassium(1+)""),fromLoc(GO:""intracellular""),toLoc(GO:""extracellular region""))",,potassium(1+),
12481,Translocation,"tloc(a(PUBCHEM:""132157820""),fromLoc(MESH:""Blood""),toLoc(MESH:""Brain""))",,132157820,
12482,Translocation,"tloc(a(CHEBI:""calcium(2+)""),fromLoc(GO:""lysosome""),toLoc(GO:""cytoplasm""))",,calcium(2+),
12483,Translocation,"tloc(p(RGD:""Plcd1""),fromLoc(MESHCS:""Cell Membrane""),toLoc(MESHCS:""Cytoplasm""))",Plcd1,,10116.0
12484,Translocation,"tloc(a(CHEBI:""amyloid-beta""),fromLoc(MESH:""Cardiovascular System""),toLoc(MESH:""Extracellular Space""))",,amyloid-beta,
12485,Translocation,"tloc(p(MGI:""Snca"",var(""?"")),fromLoc(MESH:""Extracellular Space""),toLoc(GO:""lysosome""))",Snca,,10090.0
12486,Translocation,"tloc(p(HGNC:""WDFY3""),fromLoc(GO:""nucleus""),toLoc(GO:""cytoplasm""))",WDFY3,,9606.0
12487,Translocation,"tloc(p(HGNC:""ATXN3"",pmod(ubiquitination)),fromLoc(GO:""cytosol""),toLoc(GO:""proteasome complex""))",ATXN3,,9606.0
12488,Translocation,"tloc(a(PUBCHEM:""9832404""),fromLoc(GO:""extracellular region""),toLoc(GO:""cell periphery""))",,9832404,
12489,Translocation,"tloc(p(HGNC:""MARCKS""),fromLoc(MESHCS:""Cell Membrane""),toLoc(MESHCS:""Cytoplasm""))",MARCKS,,9606.0
12490,Translocation,"tloc(a(CHEBI:""amyloid-beta polypeptide 40""),fromLoc(MESH:""Brain""),toLoc(MESH:""Blood""))",,amyloid-beta polypeptide 40,
12491,Translocation,"tloc(a(CONSO:""Tau aggregates""),fromLoc(GO:""extracellular region""),toLoc(MESH:""Neurons""))",,Tau aggregates,
12492,Translocation,"tloc(a(CHEBI:""calcium(2+)""),fromLoc(GO:""extracellular space""),toLoc(GO:""intracellular part""))",,calcium(2+),
12493,Translocation,"tloc(p(FPLX:""NFkappaB""),fromLoc(MESH:""Cytosol""),toLoc(MESH:""Cell Nucleus""))",NFkappaB,,
12494,Translocation,"tloc(p(HGNC:""MAPK3""),fromLoc(GO:""cytoplasm""),toLoc(GO:""nucleus""))",MAPK3,,9606.0
12495,Translocation,"tloc(p(HGNC:""CTSA""),fromLoc(MESHCS:""Lysosomes""),toLoc(MESHCS:""Cytosol""))",CTSA,,9606.0
12496,Translocation,"tloc(p(HGNCGENEFAMILY:""MTOR complex 1""),fromLoc(GO:""cytoplasm""),toLoc(GO:""lysosomal membrane""))",MTOR complex 1,,
12497,Translocation,"tloc(a(MESH:""Proteins""),fromLoc(MESH:""Brain""),toLoc(MESH:""Blood""))",,Proteins,
12498,Translocation,"tloc(a(CHEBI:""acetylcholine""),fromLoc(GO:""intracellular""),toLoc(GO:""extracellular region""))",,acetylcholine,
12499,Translocation,"tloc(p(HGNC:""TREM2""),fromLoc(GO:""extracellular region""),toLoc(GO:""intracellular""))",TREM2,,9606.0
12500,Translocation,"tloc(p(HGNC:""CTSB""),fromLoc(MESHCS:""Lysosomes""),toLoc(MESHCS:""Cytosol""))",CTSB,,9606.0
12501,Translocation,"tloc(a(CONSO:""Tau aggregates""),fromLoc(GO:""extracellular region""),toLoc(GO:""cell body""))",,Tau aggregates,
